PayableID,BuySellNo,ItemID,CpID,Amount,FxAmount,CurrencyCd,InvoiceNo,InvoiceDt,RcvDt,Posted,IsCheck,CheckNo,APBatchNo,Reference_Date,GLAcct
660294,58841,NULL,1775,-1150,-1150,USD,INV58841,2025-01-14 00:00:00,2025-01-14 00:00:00,1,NULL,NULL,112460,NULL,50100
660296,58846,NULL,1377,121.8,121.8,USD,INV58846,2025-01-02 00:00:00,2025-01-02 00:00:00,1,NULL,NULL,113384,NULL,50100
660297,58887,17072,1620,1490,1490,USD,INV5116716,2025-04-02 00:00:00,2025-05-07 00:00:00,1,NULL,NULL,113091,NULL,50200
660298,58886,17073,1620,1490,1490,USD,INV4799477,2025-01-20 00:00:00,2025-01-20 00:00:00,1,NULL,NULL,112602,NULL,50200
660299,58813,NULL,1785,-250,-250,USD,INV58813,2025-01-17 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112490,NULL,50100
660316,58799,NULL,2570,-6268,-6268,USD,U-10386,2024-12-18 00:00:00,2024-12-18 00:00:00,1,NULL,NULL,112423,NULL,50100
660326,58799,NULL,2570,6703.36,6703.36,USD,10386,2024-12-19 00:00:00,2025-01-09 00:00:00,1,NULL,NULL,112424,2024-12-18 00:00:00,50100
660342,58697,NULL,1630,-13989.3,-13989.3,USD,U-11060,2024-11-22 00:00:00,2024-11-22 00:00:00,1,NULL,NULL,112425,NULL,50100
660343,58697,NULL,1630,13989.3,13989.3,USD,11060,2024-12-12 00:00:00,2025-01-09 00:00:00,1,NULL,NULL,112426,2024-11-22 00:00:00,50100
660345,58893,17074,1550,950,950,USD,8242996,2025-01-21 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112550,NULL,50200
660350,58670,NULL,2570,6783.52,6783.52,USD,10301,2024-11-22 00:00:00,2025-01-10 00:00:00,1,NULL,NULL,112443,NULL,50100
660353,58824,NULL,1199,3096,3096,USD,239416,2024-12-23 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112548,NULL,50100
660363,58625,NULL,1299,937.5,937.5,USD,102924-1JB,2024-10-15 00:00:00,2024-10-15 00:00:00,1,NULL,NULL,112429,NULL,50100
660364,58569,NULL,1299,967.5,967.5,USD,101124-1JB,2024-10-10 00:00:00,2024-10-10 00:00:00,1,NULL,NULL,112430,NULL,50100
660365,57454,8992,1299,-3460.51,-3460.51,USD,102924-1JB,2024-10-15 00:00:00,2024-10-15 00:00:00,1,NULL,NULL,112429,NULL,50100
660369,58770,17077,1550,-150,-150,USD,8168698,2024-12-17 00:00:00,2024-12-17 00:00:00,1,NULL,NULL,112433,NULL,50200
660371,58773,17078,1620,-150,-150,USD,INV4677767,2024-12-17 00:00:00,2024-12-17 00:00:00,1,NULL,NULL,112441,NULL,50200
660372,58699,17079,1550,-150,-150,USD,8117828,2024-11-28 00:00:00,2024-11-28 00:00:00,1,NULL,NULL,112449,NULL,50200
660374,58867,17080,2195,600,600,USD,2451868,2025-01-16 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112489,NULL,50200
660388,58783,NULL,1292,822,822,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112481,NULL,50100
660390,58782,NULL,1292,840,840,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112480,NULL,50100
660392,58780,NULL,1292,810,810,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112478,NULL,50100
660396,58897,17082,2106,1108.6,1108.6,USD,13497,2024-12-18 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112486,NULL,50300
660397,58897,17081,1292,421.7,421.7,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112479,NULL,50100
660401,58822,17083,1550,600,600,USD,8174666,2024-12-20 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112606,NULL,50200
660402,58822,17084,1941,-600,-600,USD,INV58822,2025-02-19 00:00:00,2025-02-19 00:00:00,1,NULL,NULL,112642,NULL,50200
660403,58816,17085,2252,-3750,-3750,USD,INV58816,2024-12-17 00:00:00,2024-12-17 00:00:00,1,NULL,NULL,112853,NULL,50200
660407,58713,17086,2041,2847.2,2847.2,USD,22236,2024-11-27 00:00:00,2025-01-15 00:00:00,1,NULL,NULL,112467,NULL,50300
660408,58713,NULL,2106,5872.35,5872.35,USD,13516,2025-01-13 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112549,NULL,50100
660411,58885,17087,1629,1000,1000,USD,5446153,2025-02-06 00:00:00,2025-02-06 00:00:00,1,NULL,NULL,112589,NULL,50200
660427,58868,NULL,1292,882,882,USD,3635,2025-05-01 00:00:00,2025-05-01 00:00:00,1,NULL,NULL,113136,NULL,50100
660431,58876,17088,1495,1350,1350,USD,61148228-1,2025-02-03 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112565,NULL,50200
660441,58851,17089,1620,257.12,257.12,USD,INV4827872,2025-01-27 00:00:00,2025-02-13 00:00:00,1,NULL,NULL,112600,NULL,50200
660467,58473,NULL,1292,1750,1750,USD,3606,2025-01-13 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112484,NULL,50100
660470,58696,NULL,1292,1750,1750,USD,3607,2025-01-13 00:00:00,2025-01-23 00:00:00,1,NULL,NULL,112498,NULL,50100
660472,58527,NULL,2499,900,900,USD,10077,2025-01-13 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112509,NULL,50100
660475,58751,NULL,1292,1750,1750,USD,3608,2024-12-02 00:00:00,2025-01-23 00:00:00,1,NULL,NULL,112499,NULL,50100
660498,58804,NULL,2570,6713.12,6713.12,USD,10391,2025-01-09 00:00:00,2025-01-13 00:00:00,1,NULL,NULL,112452,NULL,50100
660500,58802,NULL,2570,6618.56,6618.56,USD,10389,2025-01-09 00:00:00,2025-01-13 00:00:00,1,NULL,NULL,112453,NULL,50100
660502,58803,NULL,2570,6635.04,6635.04,USD,10390,2025-01-09 00:00:00,2025-01-13 00:00:00,1,NULL,NULL,112454,NULL,50100
660505,58672,NULL,2570,6698.24,6698.24,USD,10303,2025-01-10 00:00:00,2025-01-13 00:00:00,1,NULL,NULL,112455,NULL,50100
660508,58883,NULL,1428,3096.37,3096.37,USD,18701,2025-01-09 00:00:00,2025-01-23 00:00:00,1,NULL,NULL,112500,NULL,50100
660560,INV58766,17094,1775,1050,1050,USD,AP-OFFSET,2025-01-14 00:00:00,2025-01-14 00:00:00,1,NULL,NULL,112456,NULL,NULL
660561,INV5867,17095,1775,1050,1050,USD,AP-OFFSET,2025-01-14 00:00:00,2025-01-14 00:00:00,1,NULL,NULL,112457,NULL,NULL
660562,INV58768,17096,1775,1050,1050,USD,AP-OFFSET,2025-01-14 00:00:00,2025-01-14 00:00:00,1,NULL,NULL,112458,NULL,NULL
660563,INV58840,17097,1775,1150,1150,USD,AP-OFFSET,2025-01-14 00:00:00,2025-01-14 00:00:00,1,NULL,NULL,112459,NULL,NULL
660564,INV58841,17098,1775,1150,1150,USD,AP-OFFSET,2025-01-14 00:00:00,2025-01-14 00:00:00,1,NULL,NULL,112460,NULL,NULL
660567,58804,NULL,2570,-6713.12,-6713.12,USD,U-10391,2025-01-09 00:00:00,2025-01-09 00:00:00,1,NULL,NULL,112463,NULL,50100
660571,58804,NULL,2570,6711.52,6711.52,USD,10391,2025-01-09 00:00:00,2025-01-14 00:00:00,1,NULL,NULL,112464,2025-01-09 00:00:00,50100
660572,58837,NULL,2115,12748.75,12748.75,USD,SP241216,2024-12-30 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112470,NULL,50100
660604,58913,17100,2106,747.1,747.1,USD,13529,2025-01-17 00:00:00,2025-02-13 00:00:00,1,NULL,NULL,112605,NULL,50300
660620,58770,17101,1550,150,150,USD,8168698,2024-12-17 00:00:00,2025-01-15 00:00:00,1,NULL,NULL,112465,NULL,50200
660638,58901,17103,1550,700,700,USD,8245721,2025-03-12 00:00:00,2025-03-20 00:00:00,1,NULL,NULL,112806,NULL,50200
660639,58901,17104,1429,-700,-700,USD,56095,2025-01-17 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112531,NULL,50200
660662,58886,17105,2046,-1490,-1490,USD,INV58886,2025-02-17 00:00:00,2025-02-17 00:00:00,1,NULL,NULL,112635,NULL,50200
660663,58887,17106,2046,-1490,-1490,USD,INV58887,2025-02-17 00:00:00,2025-02-17 00:00:00,1,NULL,NULL,112636,NULL,50200
660674,58899,17107,2432,1428,1428,USD,348109,2025-01-23 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112536,NULL,50200
660683,58904,17108,1550,1250,1250,USD,8249022,2025-01-30 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112551,NULL,50200
660694,58898,17109,1550,850,850,USD,8246818,2025-03-24 00:00:00,2025-04-30 00:00:00,1,NULL,NULL,113069,NULL,50200
660703,58919,17110,1550,700,700,USD,8248473,2025-03-12 00:00:00,2025-03-20 00:00:00,1,NULL,NULL,112807,NULL,50200
660704,58919,17111,1429,-700,-700,USD,56122,2025-01-23 00:00:00,2025-01-23 00:00:00,1,NULL,NULL,112544,NULL,50200
660707,58920,17112,1550,700,700,USD,8248474,2025-01-30 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112552,NULL,50200
660708,58920,17113,1429,-700,-700,USD,56131,2025-01-24 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112571,NULL,50200
660713,58921,17114,1550,700,700,USD,8248475,2025-03-08 00:00:00,2025-03-12 00:00:00,1,NULL,NULL,112765,NULL,50200
660714,58921,17115,1429,-700,-700,USD,56155,2025-01-28 00:00:00,2025-01-28 00:00:00,1,NULL,NULL,112575,NULL,50200
660717,58922,17116,1550,700,700,USD,8248476,2025-01-31 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112569,NULL,50200
660718,58922,17117,1429,-700,-700,USD,56159,2025-01-29 00:00:00,2025-01-29 00:00:00,1,NULL,NULL,112655,NULL,50200
660748,58923,17118,1495,900,900,USD,61227274-1,2025-02-24 00:00:00,2025-02-24 00:00:00,1,NULL,NULL,112769,NULL,50200
660751,58905,17119,1495,900,900,USD,61217594-1,2025-02-11 00:00:00,2025-02-14 00:00:00,1,NULL,NULL,112618,NULL,50200
660766,58906,17120,2223,1245,1245,USD,760582,2025-01-22 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112542,NULL,50200
660780,58674,NULL,2570,6530.72,6530.72,USD,10305,2025-01-10 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112468,NULL,50100
660797,58833,17121,2090,-150,-150,USD,A-496920,2025-01-15 00:00:00,2025-01-15 00:00:00,1,NULL,NULL,112488,NULL,50200
660821,58927,17122,1550,650,650,USD,8259534,2025-01-30 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112553,NULL,50200
660848,58852,17123,2589,437.5,437.5,USD,2808367B,2025-01-08 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112487,NULL,50200
660859,58823,17124,1620,1760,1760,USD,INV4827950,2025-01-27 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112523,NULL,50200
660861,58914,17125,1495,1250,1250,USD,348109,2025-01-28 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112537,NULL,50200
660869,58849,17126,2223,615,615,USD,760747,2025-01-27 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112541,NULL,50200
660872,58771,17127,2590,2385,2385,USD,0221078-IN,2024-12-31 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112506,NULL,50300
660873,58704,17128,2591,2391.47,2391.47,USD,0221078-IN,2024-12-31 00:00:00,2024-12-31 00:00:00,1,NULL,NULL,112504,NULL,50300
660874,58852,17129,2590,2393.64,2393.64,USD,0221077-IN,2024-12-31 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112491,NULL,50300
660875,58853,17130,2590,2134.42,2134.42,USD,0221077-IN,2024-12-31 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112492,NULL,50300
660881,58705,17131,2589,562.5,562.5,USD,2801489B,2024-12-18 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112512,NULL,50200
660882,58705,17132,2591,2439.11,2439.11,USD,0221078-IN,2024-12-31 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112505,NULL,50300
660883,58853,17133,2589,656.25,656.25,USD,2808368B,2025-01-08 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112513,NULL,50200
660887,INV58813,17134,1785,250,250,USD,AP-OFFSET,2025-01-17 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112490,NULL,NULL
660895,58636,NULL,2573,8621.13,8621.13,USD,92000162,2024-12-05 00:00:00,2025-01-23 00:00:00,1,NULL,NULL,112497,NULL,50100
660898,58902,NULL,1128,10145.98,10145.98,USD,18701,2025-01-16 00:00:00,2025-01-23 00:00:00,1,NULL,NULL,112501,NULL,50100
660901,58916,NULL,2041,9936,9936,USD,22269,2025-01-16 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112507,NULL,50100
660936,56153,9489,2322,-50,-50,USD,56153,2025-01-20 00:00:00,2025-01-20 00:00:00,1,NULL,NULL,112493,NULL,50300
661035,58834,NULL,2528,2678.4,2678.4,USD,30013741,2025-01-23 00:00:00,2025-02-13 00:00:00,1,NULL,NULL,112609,NULL,50100
661043,58900,17135,1550,1100,1100,USD,8259585,2025-03-26 00:00:00,2025-03-28 00:00:00,1,NULL,NULL,112868,NULL,50200
661122,58893,17076,2597,1301.52,1301.52,USD,5499,2025-01-16 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112554,NULL,50300
661130,58902,NULL,1128,-10145.98,-10145.98,USD,U-18701,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112502,NULL,50100
661131,58902,NULL,1128,10145.98,10145.98,USD,40004-P,2025-01-16 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112508,2025-01-16 00:00:00,50100
661142,58736,17136,2223,700,700,USD,761410,2025-02-05 00:00:00,2025-02-05 00:00:00,1,NULL,NULL,112567,NULL,50200
661147,58717,NULL,2570,6293.6,6293.6,USD,10341,2025-01-22 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112503,NULL,50100
661152,58943,17137,1620,1335,1335,USD,INV4981937,2025-03-04 00:00:00,2025-03-06 00:00:00,1,NULL,NULL,112720,NULL,50200
661155,58944,17138,1620,1335,1335,USD,INV4938948,2025-02-21 00:00:00,2025-02-25 00:00:00,1,NULL,NULL,112662,NULL,50200
661168,58898,17139,2499,-301.04,-301.04,USD,12239441,2024-12-02 00:00:00,2024-12-02 00:00:00,1,NULL,NULL,112539,NULL,50200
661169,58898,17140,1292,286.12,286.12,USD,3635,2025-05-01 00:00:00,2025-05-01 00:00:00,1,NULL,NULL,113136,NULL,50200
661176,58930,17142,2223,1695,1695,USD,761436,2025-02-05 00:00:00,2025-02-05 00:00:00,1,NULL,NULL,112922,NULL,50200
661186,58833,NULL,1428,3868.5,3868.5,USD,18644,2024-12-27 00:00:00,2024-12-27 00:00:00,1,NULL,NULL,112514,NULL,50100
661187,58833,NULL,1428,-3868.5,-3868.5,USD,U-18644,2024-12-27 00:00:00,2024-12-27 00:00:00,1,NULL,NULL,112516,NULL,50100
661189,58424,16639,1428,1000,1000,USD,U-18644,2024-12-27 00:00:00,2024-12-27 00:00:00,1,NULL,NULL,112517,NULL,50600
661190,58424,16639,1428,-1000,-1000,USD,18669,2025-01-20 00:00:00,2025-01-20 00:00:00,1,NULL,NULL,112555,2024-12-27 00:00:00,50600
661281,58541,17143,2571,-501.87,-501.87,USD,10212/58541,2025-03-28 00:00:00,2025-03-28 00:00:00,1,NULL,NULL,112871,NULL,50200
661296,58948,17144,1177,1400,1400,USD,31036571,2025-02-01 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112574,NULL,50200
661298,58949,17145,1177,1400,1400,USD,31036572,2025-01-31 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112573,NULL,50200
661301,58950,17146,1177,1400,1400,USD,31036573,2025-02-05 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112572,NULL,50200
661346,58951,17147,2223,1015,1015,USD,764136,2025-02-27 00:00:00,2025-02-28 00:00:00,1,NULL,NULL,112692,NULL,50200
661353,INV58729,17148,2181,350,350,USD,AP-OFFSET,2025-01-27 00:00:00,2025-01-27 00:00:00,1,NULL,NULL,112518,NULL,NULL
661357,58838,NULL,2115,12497.34,12497.34,USD,SP241219,2025-01-08 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112545,NULL,50100
661360,58866,NULL,1429,844.8,844.8,USD,56102,2025-01-21 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112543,NULL,50100
661363,58901,NULL,1429,976.8,976.8,USD,56095,2025-01-17 00:00:00,2025-01-17 00:00:00,1,NULL,NULL,112531,NULL,50100
661366,58919,NULL,1429,922.8,922.8,USD,56122,2025-01-23 00:00:00,2025-01-23 00:00:00,1,NULL,NULL,112544,NULL,50100
661369,58906,NULL,2115,15965.7,15965.7,USD,SP250111,2025-01-21 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112547,NULL,50100
661372,58877,NULL,2252,4992.3,4992.3,USD,20250036,2025-02-20 00:00:00,2025-02-28 00:00:00,1,NULL,NULL,112696,NULL,50100
661375,58878,NULL,2252,5532.3,5532.3,USD,21250037,2025-02-21 00:00:00,2025-02-28 00:00:00,1,NULL,NULL,112697,NULL,50100
661378,58850,NULL,2115,8416.59,8416.59,USD,SP241218,2025-01-07 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112546,NULL,50100
661414,58806,NULL,2570,6714.4,6714.4,USD,10393,2025-01-22 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112528,NULL,50100
661417,58867,NULL,2484,340.2,340.2,USD,12223,2025-02-03 00:00:00,2025-02-13 00:00:00,1,NULL,NULL,112611,NULL,50100
661420,58823,NULL,2557,2256,2256,USD,272203,2025-01-22 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112532,NULL,50100
661455,58961,17153,1550,950,950,USD,8299328,2025-02-14 00:00:00,2025-02-25 00:00:00,1,NULL,NULL,112668,NULL,50200
661459,58716,NULL,2570,6285.92,6285.92,USD,10340,2025-01-10 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112527,NULL,50100
661463,58915,17156,1495,1250,1250,USD,61411249-1,2025-02-15 00:00:00,2025-02-25 00:00:00,1,NULL,NULL,112664,NULL,50200
661466,58946,17157,1620,1109,1109,USD,INV4934225,2025-02-20 00:00:00,2025-02-25 00:00:00,1,NULL,NULL,112663,NULL,50200
661508,58835,NULL,1756,2492.6,2492.6,USD,024-388,2024-12-20 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112538,NULL,50100
661530,58718,NULL,2570,6777.92,6777.92,USD,10342,2025-01-24 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112533,NULL,50100
661531,58807,NULL,2570,6702.4,6702.4,USD,10394,2025-01-24 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112535,NULL,50100
661535,58719,17151,2570,-415,-415,USD,10343,2025-01-29 00:00:00,2025-01-29 00:00:00,1,NULL,NULL,112616,NULL,50200
661542,58963,17158,2223,1195,1195,USD,764412,2025-03-03 00:00:00,2025-03-05 00:00:00,1,NULL,NULL,112710,NULL,50200
661543,58963,17159,2046,-1195,-1195,USD,INV58963,2025-03-21 00:00:00,2025-03-21 00:00:00,1,NULL,NULL,112840,NULL,50200
661546,58621,NULL,1902,1216.6,1216.6,USD,21746667,2024-11-30 00:00:00,2024-11-30 00:00:00,1,NULL,NULL,112524,NULL,50100
661549,58030,NULL,2499,914.4,914.4,USD,12194301,2024-10-22 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112540,NULL,50100
661606,58779,NULL,2363,147.15,147.15,USD,AIMA0002413,2025-02-01 00:00:00,2025-02-12 00:00:00,1,NULL,NULL,112599,NULL,50100
661637,58794,NULL,2570,6718.72,6718.72,USD,10381,2025-01-17 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112526,NULL,50100
661642,58859,17162,2394,-210.45,-210.45,USD,30028,2025-01-13 00:00:00,2025-01-13 00:00:00,1,NULL,NULL,112570,NULL,50200
661652,58720,NULL,2570,6746.4,6746.4,USD,10344,2025-01-29 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112529,NULL,50100
661659,58757,17163,2061,30,30,USD,1029,2025-01-30 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112530,NULL,50100
661662,58957,17164,1629,1075,1075,USD,5450393,2025-02-12 00:00:00,2025-02-14 00:00:00,1,NULL,NULL,112622,NULL,50200
661681,58736,17165,2223,-150,-150,USD,761410,2025-02-05 00:00:00,2025-02-05 00:00:00,1,NULL,NULL,112567,NULL,50200
661702,58377,17166,2223,500,500,USD,762201,2025-02-04 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112576,NULL,50200
661715,58805,NULL,2570,6638.56,6638.56,USD,10392,2025-01-24 00:00:00,2025-01-31 00:00:00,1,NULL,NULL,112534,NULL,50100
661720,58474,NULL,2499,900,900,USD,12239441,2024-12-02 00:00:00,2024-12-02 00:00:00,1,NULL,NULL,112539,NULL,50100
661723,58893,NULL,2596,593.4,593.4,USD,SM-58893,2025-03-06 00:00:00,2025-03-06 00:00:00,1,NULL,NULL,112716,NULL,50100
661724,58907,NULL,1428,1384.07,1384.07,USD,18669,2025-01-20 00:00:00,2025-01-20 00:00:00,1,NULL,NULL,112555,NULL,50100
661732,58966,17167,1495,350,350,USD,61417679-1,2025-03-04 00:00:00,2025-03-12 00:00:00,1,NULL,NULL,112763,NULL,50200
661734,58967,17168,1495,350,350,USD,61417698-1,2025-03-11 00:00:00,2025-03-11 00:00:00,1,NULL,NULL,112787,NULL,50200
661763,58933,17169,1177,2900,2900,USD,31145958,2025-02-12 00:00:00,2025-02-21 00:00:00,1,NULL,NULL,112656,NULL,50200
661816,58958,17170,1495,900,900,USD,61453287-1,2025-02-24 00:00:00,2025-02-24 00:00:00,1,NULL,NULL,113042,NULL,50200
661849,58968,17171,2223,550,550,USD,762489,2025-02-13 00:00:00,2025-02-18 00:00:00,1,NULL,NULL,112641,NULL,50200
661880,58951,17172,2223,150,150,USD,761672,2025-02-05 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112566,NULL,50200
661881,58951,17173,2106,-150,-150,USD,13710,2025-04-15 00:00:00,2025-04-15 00:00:00,1,NULL,NULL,112964,NULL,50200
661914,58857,17174,2223,1925,1925,USD,762719,2025-02-11 00:00:00,2025-02-18 00:00:00,1,NULL,NULL,112640,NULL,50200
661929,58855,17175,1177,1400,1400,USD,31152195,2025-02-20 00:00:00,2025-03-13 00:00:00,1,NULL,NULL,112771,NULL,50200
661931,58856,17176,1177,1400,1400,USD,31152196,2025-02-19 00:00:00,2025-02-21 00:00:00,1,NULL,NULL,112657,NULL,50200
661976,58945,17177,1495,1200,1200,USD,61472487-1,2025-02-12 00:00:00,2025-02-12 00:00:00,1,NULL,NULL,112588,NULL,50200
661978,58930,NULL,1516,3914.1,3914.1,USD,SR9857,2025-01-28 00:00:00,2025-02-14 00:00:00,1,NULL,NULL,112621,NULL,50100
661983,58969,17178,2223,615,615,USD,762601,2025-02-10 00:00:00,2025-02-11 00:00:00,1,NULL,NULL,112586,NULL,50200
661986,58920,NULL,1429,957.6,957.6,USD,56131,2025-01-24 00:00:00,2025-01-24 00:00:00,1,NULL,NULL,112571,NULL,50100
662015,58704,17128,2591,-2391.47,-2391.47,USD,U-0221078-IN,2024-12-31 00:00:00,2024-12-31 00:00:00,1,NULL,NULL,112556,NULL,50300
662016,58704,17128,2590,2391.47,2391.47,USD,0221078-IN,2024-12-31 00:00:00,2025-02-06 00:00:00,1,NULL,NULL,112558,2024-12-31 00:00:00,50300
662017,58705,17132,2591,-2439.11,-2439.11,USD,U-0221078-IN,2024-12-31 00:00:00,2024-12-31 00:00:00,1,NULL,NULL,112557,NULL,50300
662018,58705,17132,2590,2439.11,2439.11,USD,0221078-IN,2024-12-31 00:00:00,2025-02-06 00:00:00,1,NULL,NULL,112559,2024-12-31 00:00:00,50300
662026,58733,17179,1620,-150,-150,USD,INV4846095,2025-01-30 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112601,NULL,50200
662034,58934,NULL,1292,927.2,927.2,USD,3615,2025-01-31 00:00:00,2025-02-12 00:00:00,1,NULL,NULL,112591,NULL,50100
662036,58733,17180,1680,-152.24,-152.24,USD,INV58733,2025-02-17 00:00:00,2025-02-17 00:00:00,1,NULL,NULL,112626,NULL,50200
662040,58885,17181,1629,195,195,USD,5446153,2025-02-06 00:00:00,2025-02-06 00:00:00,1,NULL,NULL,112589,NULL,50200
662041,58885,17182,1782,-195,-195,USD,INV58885,2025-01-22 00:00:00,2025-01-22 00:00:00,1,NULL,NULL,112867,NULL,50200
662048,58971,17183,2090,1075,1075,USD,A-521145,2025-04-09 00:00:00,2025-04-10 00:00:00,1,NULL,NULL,112935,NULL,50200
662059,58748,NULL,2106,1090.68,1090.68,USD,13526,2025-01-17 00:00:00,2025-02-13 00:00:00,1,NULL,NULL,112608,NULL,50100
662062,58938,NULL,1937,7055.64,7055.64,USD,2996,2025-01-30 00:00:00,2025-02-28 00:00:00,1,NULL,NULL,112703,NULL,50100
662063,58675,NULL,2570,6613.44,6613.44,USD,10306,2024-12-12 00:00:00,2025-04-16 00:00:00,1,NULL,NULL,112968,NULL,50100
662078,58923,NULL,1520,3951,3951,USD,15672,2025-01-31 00:00:00,2025-02-11 00:00:00,1,NULL,NULL,112584,NULL,50100
662086,58719,NULL,2570,6610.24,6610.24,USD,10343,2025-01-29 00:00:00,2025-01-29 00:00:00,1,NULL,NULL,112616,NULL,50100
662104,58926,17185,2223,1055,1055,USD,762769,2025-02-20 00:00:00,2025-02-21 00:00:00,1,NULL,NULL,112654,NULL,50200
662108,58736,NULL,2023,100,100,USD,66199,2025-01-29 00:00:00,2025-02-12 00:00:00,1,NULL,NULL,112592,NULL,50100
662116,58859,NULL,2394,2712,2712,USD,30028,2025-01-13 00:00:00,2025-01-13 00:00:00,1,NULL,NULL,112570,NULL,50100
662154,58721,NULL,2570,6551.68,6551.68,USD,10345,2025-02-03 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112577,NULL,50100
662155,58937,NULL,1937,7360.92,7360.92,USD,2995,2025-01-29 00:00:00,2025-02-07 00:00:00,1,NULL,NULL,112568,NULL,50100
662157,58921,NULL,1429,994.8,994.8,USD,56155,2025-01-28 00:00:00,2025-01-28 00:00:00,1,NULL,NULL,112575,NULL,50100
662158,58721,NULL,2570,-6551.68,-6551.68,USD,U-10345,2025-02-03 00:00:00,2025-02-03 00:00:00,1,NULL,NULL,112578,NULL,50100
662159,58721,NULL,2570,6551.68,6551.68,USD,10345,2025-02-03 00:00:00,2025-02-10 00:00:00,1,NULL,NULL,112579,2025-02-03 00:00:00,50100
662161,58882,17064,1292,551.65,551.65,USD,3635,2025-05-01 00:00:00,2025-05-01 00:00:00,1,NULL,NULL,113136,NULL,50100
662163,58975,NULL,1292,75,75,USD,3635,2025-05-01 00:00:00,2025-05-01 00:00:00,1,NULL,NULL,113136,NULL,50100
662164,58913,17099,1292,371.99,371.99,USD,3635,2025-05-01 00:00:00,2025-05-01 00:00:00,1,NULL,NULL,113136,NULL,50100
662166,58571,NULL,2574,2159,2159,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50100
662167,58708,17186,1199,-825,-825,USD,240531,2025-01-30 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112649,NULL,50200
662169,58884,17187,2041,2723.2,2723.2,USD,22263,2025-01-08 00:00:00,2025-02-11 00:00:00,1,NULL,NULL,112585,NULL,50300
