ARBatchNo,PostType,COID,NumOfItems,UserID,PostingDt,RecordDate,CPID,CheckNo,Currency,HcApplyAmt,FxApplyAmt,ExportBatchNo,PostedInAccting,DoNotExport
1921,POSTCASH,0,2,RT,2019-08-29 00:00:00,2019-09-03 00:00:00,1578,CK 25611,USD,5220.4,5220.4,NULL,NULL,NULL
1922,POSTCASH,0,1,RT,2019-08-29 00:00:00,2019-09-03 00:00:00,1104,CK 26693,USD,7255,7255,NULL,NULL,NULL
1923,POSTCASH,0,3,RT,2019-08-29 00:00:00,2019-09-03 00:00:00,1137,CK 672592,USD,17715.56,17715.56,NULL,NULL,NULL
1924,POSTCASH,0,2,RT,2019-08-29 00:00:00,2019-09-03 00:00:00,1464,CK 70555,USD,2906.27,2906.27,NULL,NULL,NULL
1925,POSTCASH,0,1,RT,2019-09-03 00:00:00,2019-09-04 00:00:00,1712,CK 19069,USD,605.77,605.77,NULL,NULL,NULL
1926,POSTCASH,0,1,RT,2019-09-03 00:00:00,2019-09-04 00:00:00,1128,CK 45485,USD,1434,1434,NULL,NULL,NULL
1927,POSTCASH,0,1,RT,2019-09-03 00:00:00,2019-09-04 00:00:00,1565,CK 1600,USD,4173.8,4173.8,NULL,NULL,NULL
1928,POSTCASH,0,1,RT,2019-09-05 00:00:00,2019-09-05 00:00:00,1877,CK 8157,USD,2821,2821,NULL,NULL,NULL
1929,POSTCASH,0,1,RT,2019-09-05 00:00:00,2019-09-05 00:00:00,1778,CK 8342,USD,10584.6,10584.6,NULL,NULL,NULL
1930,POSTCASH,0,1,RT,2019-09-05 00:00:00,2019-09-05 00:00:00,1757,CK 5393,USD,5603,5603,NULL,NULL,NULL
1931,UACASH,0,1,RT,2019-09-05 00:00:00,2019-09-05 00:00:00,1114,CK 97958,USD,1645.6,1645.6,NULL,NULL,NULL
1932,POSTCASH,0,6,RT,2019-09-05 00:00:00,2019-09-05 00:00:00,1114,CK 98458,USD,25391.29,25391.29,NULL,NULL,NULL
1933,POSTCASH,0,1,RT,2019-09-09 00:00:00,2019-09-10 00:00:00,1585,CK 123200,USD,7446.4,7446.4,NULL,NULL,NULL
1934,UACASH,0,1,RT,2019-09-10 00:00:00,2019-09-10 00:00:00,1741,ck 16487,USD,5555.48,5555.48,NULL,NULL,NULL
1935,UACASH-UNDO,0,1,RT,2019-09-10 00:00:00,2019-09-10 00:00:00,1741,ck 16487,USD,5555.48,5555.48,NULL,NULL,NULL
1936,POSTCASH,0,1,RT,2019-09-10 00:00:00,2019-09-10 00:00:00,1757,CK 5406,USD,5613.4,5613.4,NULL,NULL,NULL
1937,POSTCASH,0,2,RT,2019-09-10 00:00:00,2019-09-10 00:00:00,1128,CK 45522,USD,3003.46,3003.46,NULL,NULL,NULL
1938,POSTCASH,0,1,RT,2019-09-10 00:00:00,2019-09-10 00:00:00,1668,CK 4396,USD,1216.8,1216.8,NULL,NULL,NULL
1939,POSTCASH,0,1,RT,2019-09-10 00:00:00,2019-09-10 00:00:00,1137,CK 673330,USD,847.5,847.5,NULL,NULL,NULL
1940,POSTCASH,0,4,RT,2019-09-11 00:00:00,2019-09-13 00:00:00,1299,WIRE9-11-19,USD,8806.03,8806.03,NULL,NULL,NULL
1941,POSTCASH,0,3,RT,2019-09-16 00:00:00,2019-09-16 00:00:00,1630,ACH 9-16-19,USD,29373.44,29373.44,NULL,NULL,NULL
1942,POSTCASH,0,1,RT,2019-09-13 00:00:00,2019-09-16 00:00:00,1549,CK 713655,USD,2427.39,2427.39,NULL,NULL,NULL
1943,POSTCASH,0,1,RT,2019-09-13 00:00:00,2019-09-16 00:00:00,1869,CK 55967,USD,9814.76,9814.76,NULL,NULL,NULL
1944,POSTCASH,0,3,RT,2019-09-13 00:00:00,2019-09-16 00:00:00,1114,CK 98560,USD,11512.17,11512.17,NULL,NULL,NULL
1945,POSTCASH,0,2,RT,2019-09-18 00:00:00,2019-09-18 00:00:00,1128,CK 45574,USD,6362.23,6362.23,NULL,NULL,NULL
1946,POSTCASH,0,1,RT,2019-09-17 00:00:00,2019-09-18 00:00:00,1885,CK 57334,USD,4218,4218,NULL,NULL,NULL
1947,POSTCASH,0,1,RT,2019-09-17 00:00:00,2019-09-18 00:00:00,1565,CK 1734,USD,7588.62,7588.62,NULL,NULL,NULL
1948,POSTCASH,0,2,RT,2019-09-17 00:00:00,2019-09-18 00:00:00,1778,CK 8354,USD,21150,21150,NULL,NULL,NULL
1949,POSTCASH,0,1,RT,2019-09-18 00:00:00,2019-09-19 00:00:00,1578,CK 25696,USD,7872,7872,NULL,NULL,NULL
1950,POSTCASH,0,1,RT,2019-09-19 00:00:00,2019-09-19 00:00:00,1757,CK 5420,USD,5415.8,5415.8,NULL,NULL,NULL
1951,UACASH,0,1,RT,2019-09-18 00:00:00,2019-09-19 00:00:00,1549,CK 713722,USD,2310.36,2310.36,NULL,NULL,NULL
1952,UACASH,0,1,RT,2019-09-19 00:00:00,2019-09-19 00:00:00,1549,CK 713722,USD,2153.52,2153.52,NULL,NULL,NULL
1953,UACASH,0,1,RT,2019-09-19 00:00:00,2019-09-19 00:00:00,1549,CK 713722,USD,156.84,156.84,NULL,NULL,NULL
1954,POSTCASH,0,1,RT,2019-09-23 00:00:00,2019-09-23 00:00:00,1896,CK 65299,USD,10320.81,10320.81,NULL,NULL,NULL
1955,POSTCASH,0,1,RT,2019-09-23 00:00:00,2019-09-23 00:00:00,1908,ACH 9-23-19,USD,1332,1332,NULL,NULL,NULL
1956,POSTCASH,0,2,RT,2019-09-23 00:00:00,2019-09-23 00:00:00,1630,ACH 9-23-19,USD,19430.73,19430.73,NULL,NULL,NULL
1957,POSTCASH,0,1,RT,2019-09-26 00:00:00,2019-09-26 00:00:00,1704,CK 63669772,USD,522.15,522.15,NULL,NULL,NULL
1958,UACASH,0,1,RT,2019-09-26 00:00:00,2019-09-26 00:00:00,1128,CK 45671,USD,6160.84,6160.84,NULL,NULL,NULL
1959,UACASH-APP,0,2,RT,2019-09-26 00:00:00,2019-09-26 00:00:00,1128,CK 45671,USD,4966.77,4966.77,NULL,NULL,NULL
1960,POSTCASH,0,1,RT,2019-09-26 00:00:00,2019-09-26 00:00:00,1757,CK 5430,USD,5535.4,5535.4,NULL,NULL,NULL
1961,POSTCASH,0,1,RT,2019-09-26 00:00:00,2019-09-26 00:00:00,1549,CK 20013961,USD,3240.27,3240.27,NULL,NULL,NULL
1962,UACASH-APP,0,1,RT,2019-09-27 00:00:00,2019-09-27 00:00:00,1128,CK 45671,USD,1194.07,1194.07,NULL,NULL,NULL
1963,POSTCASH,0,1,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1649,CK 12324,USD,1164.8,1164.8,NULL,NULL,NULL
1964,POSTCASH,0,1,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1104,CK 26983,USD,3179.55,3179.55,NULL,NULL,NULL
1965,POSTCASH,0,1,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1896,CK 65328,USD,10794.96,10794.96,NULL,NULL,NULL
1966,POSTCASH,0,4,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1128,CK 45712,USD,6851.91,6851.91,NULL,NULL,NULL
1967,POSTCASH,0,1,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1649,CK 12281,USD,1722,1722,NULL,NULL,NULL
1968,POSTCASH,0,1,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1565,CK 1890,USD,3755.2,3755.2,NULL,NULL,NULL
1969,POSTCASH,0,2,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1757,CK 5441,USD,10948.6,10948.6,NULL,NULL,NULL
1970,POSTCASH,0,1,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1778,CK 8392,USD,10417.5,10417.5,NULL,NULL,NULL
1971,POSTCASH,0,1,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1712,CK 19259,USD,2913.4,2913.4,NULL,NULL,NULL
1972,POSTCASH,0,3,RT,2019-10-01 00:00:00,2019-10-02 00:00:00,1299,WIRE10-1-19,USD,16943.25,16943.25,NULL,NULL,NULL
1973,POSTCASH,0,2,RT,2019-10-02 00:00:00,2019-10-02 00:00:00,1879,ACH10-2-19,USD,4578,4578,NULL,NULL,NULL
1974,POSTCASH,0,1,RT,2019-10-08 00:00:00,2019-10-08 00:00:00,1869,ACH10-7-19,USD,11949.45,11949.45,NULL,NULL,NULL
1975,POSTCASH,0,3,RT,2019-10-07 00:00:00,2019-10-08 00:00:00,1128,CK 45752,USD,3627.23,3627.23,NULL,NULL,NULL
1976,POSTCASH,0,1,RT,2019-10-08 00:00:00,2019-10-08 00:00:00,1108,CK 170299,USD,801.06,801.06,NULL,NULL,NULL
1977,POSTCASH,0,1,RT,2019-10-08 00:00:00,2019-10-08 00:00:00,1578,CK 25766,USD,4709.64,4709.64,NULL,NULL,NULL
1978,POSTCASH,0,1,RT,2019-10-08 00:00:00,2019-10-08 00:00:00,1137,CK 675116,USD,2002.05,2002.05,NULL,NULL,NULL
1979,POSTCASH,0,1,RT,2019-10-08 00:00:00,2019-10-08 00:00:00,1757,CK 5454,USD,5746,5746,NULL,NULL,NULL
1980,POSTCASH,0,1,RT,2019-10-08 00:00:00,2019-10-10 00:00:00,1853,WIRE10-8-20,USD,1520.25,1520.25,NULL,NULL,NULL
1981,POSTCASH,0,1,RT,2019-10-11 00:00:00,2019-10-14 00:00:00,1909,CK 9777,USD,838.46,838.46,NULL,NULL,NULL
1982,POSTCASH,0,3,RT,2019-10-15 00:00:00,2019-10-15 00:00:00,1630,ACH10-15-19,USD,30028.83,30028.83,NULL,NULL,NULL
1983,POSTCASH,0,1,RT,2019-10-15 00:00:00,2019-10-15 00:00:00,1869,AVH10-15-19,USD,11521.99,11521.99,NULL,NULL,NULL
1984,POSTCASH,0,1,RT,2019-10-16 00:00:00,2019-10-16 00:00:00,1879,ACG10-16-19,USD,2327.36,2327.36,NULL,NULL,NULL
1985,POSTCASH,0,2,RT,2019-10-16 00:00:00,2019-10-16 00:00:00,1128,CK 45794,USD,3847.06,3847.06,NULL,NULL,NULL
1986,POSTCASH,0,1,RT,2019-10-16 00:00:00,2019-10-16 00:00:00,1137,CK 675872,USD,18315,18315,NULL,NULL,NULL
1987,POSTCASH,0,1,RT,2019-10-16 00:00:00,2019-10-16 00:00:00,1778,CK 8420,USD,10227.5,10227.5,NULL,NULL,NULL
1988,POSTCASH,0,1,RT,2019-10-16 00:00:00,2019-10-16 00:00:00,1757,CK 5464,USD,5283.2,5283.2,NULL,NULL,NULL
1989,POSTCASH,0,1,RT,2019-10-23 00:00:00,2019-10-23 00:00:00,1869,ACH10-23-19,USD,7373.96,7373.96,NULL,NULL,NULL
1990,POSTCASH,0,1,RT,2019-10-21 00:00:00,2019-10-23 00:00:00,1908,ACJ10-21-19,USD,4708.8,4708.8,NULL,NULL,NULL
1991,POSTCASH,0,3,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1630,ACH10-22-19,USD,25593.55,25593.55,NULL,NULL,NULL
1992,POSTCASH,0,1,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1896,CK 52388,USD,10623.86,10623.86,NULL,NULL,NULL
1993,POSTCASH,0,1,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1104,CK 27175,USD,1170.66,1170.66,NULL,NULL,NULL
1994,POSTCASH,0,2,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1578,CK 25812,USD,7096.6,7096.6,NULL,NULL,NULL
1995,POSTCASH,0,1,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1844,CK 34558,USD,1070,1070,NULL,NULL,NULL
1996,POSTCASH,0,1,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1778,CK 8433,USD,10215,10215,NULL,NULL,NULL
1997,POSTCASH,0,1,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1565,CK 2089,USD,3574,3574,NULL,NULL,NULL
1998,POSTCASH,0,2,RT,2019-10-22 00:00:00,2019-10-23 00:00:00,1128,CK 45838,USD,2078.44,2078.44,NULL,NULL,NULL
1999,POSTCASH,0,1,RT,2019-10-25 00:00:00,2019-10-25 00:00:00,1565,CK 2152,USD,3874.2,3874.2,NULL,NULL,NULL
2000,POSTCASH,0,3,RT,2019-10-25 00:00:00,2019-10-28 00:00:00,1299,WIRE10-25-1,USD,11316.57,11316.57,NULL,NULL,NULL
2001,POSTCASH,0,1,RT,2019-10-08 00:00:00,2019-10-28 00:00:00,1104,CK 27062,USD,1190.2,1190.2,NULL,NULL,NULL
2002,POSTCASH,0,1,RT,2019-10-28 00:00:00,2019-10-29 00:00:00,1896,CK 65421,USD,10657.79,10657.79,NULL,NULL,NULL
2003,POSTCASH,0,2,RT,2019-10-28 00:00:00,2019-10-29 00:00:00,1891,CK 1777,USD,4277.95,4277.95,NULL,NULL,NULL
2004,POSTCASH,0,2,RT,2019-10-29 00:00:00,2019-10-29 00:00:00,1128,CK 45915,USD,7603.32,7603.32,NULL,NULL,NULL
2005,POSTCASH,0,1,RT,2019-10-29 00:00:00,2019-10-29 00:00:00,1757,CK 5475,USD,5473,5473,NULL,NULL,NULL
2006,POSTCASH,0,2,RT,2019-10-28 00:00:00,2019-10-29 00:00:00,1578,XJ 25837,USD,10206,10206,NULL,NULL,NULL
2007,POSTCASH,0,1,RT,2019-10-28 00:00:00,2019-10-29 00:00:00,1866,CK 39174834,USD,5203.44,5203.44,NULL,NULL,NULL
2008,POSTCASH,0,1,RT,2019-10-28 00:00:00,2019-10-29 00:00:00,1778,CJ 8452,USD,10567.5,10567.5,NULL,NULL,NULL
2009,POSTCASH,0,5,RT,2019-10-28 00:00:00,2019-10-29 00:00:00,1114,CK 99101,USD,21243.08,21243.08,NULL,NULL,NULL
2010,POSTCASH,0,2,RT,2019-10-28 00:00:00,2019-10-30 00:00:00,1923,ACH10-28-19,USD,42643.8,42643.8,NULL,NULL,NULL
2011,POSTCASH,0,2,RT,2019-10-30 00:00:00,2019-10-30 00:00:00,1869,ACH10-30-19,USD,23269.38,23269.38,NULL,NULL,NULL
2012,POSTCASH,0,3,RT,2019-10-31 00:00:00,2019-11-01 00:00:00,1104,CK 27241,USD,3756.25,3756.25,NULL,NULL,NULL
2013,POSTCASH,0,1,RT,2019-10-31 00:00:00,2019-11-01 00:00:00,1757,CK 5482,USD,5452.2,5452.2,NULL,NULL,NULL
2014,POSTCASH,0,1,RT,2019-10-31 00:00:00,2019-11-01 00:00:00,1549,CK 713983,USD,6933.6,6933.6,NULL,NULL,NULL
2015,POSTCASH,0,1,RT,2019-10-31 00:00:00,2019-11-01 00:00:00,1641,CK200000937,USD,11928,11928,NULL,NULL,NULL
2016,POSTCASH,0,1,RT,2019-11-01 00:00:00,2019-11-01 00:00:00,1933,AVH11-01-19,USD,5558.49,5558.49,NULL,NULL,NULL
2017,POSTCASH,0,1,RT,2019-11-04 00:00:00,2019-11-04 00:00:00,1778,CK 8469,USD,10557.5,10557.5,NULL,NULL,NULL
2018,POSTCASH,0,1,RT,2019-11-04 00:00:00,2019-11-04 00:00:00,1128,CK 45962,USD,2536.49,2536.49,NULL,NULL,NULL
2019,POSTCASH,0,1,RT,2019-11-04 00:00:00,2019-11-04 00:00:00,1900,CK 4731,USD,436,436,NULL,NULL,NULL
2020,POSTCASH,0,3,SA,2019-11-04 00:00:00,2019-11-05 00:00:00,1630,ACH11-04-12,USD,18387.12,18387.12,NULL,NULL,NULL
2021,POSTCASH,0,2,RT,2019-11-08 00:00:00,2019-11-08 00:00:00,1104,CK 27301,USD,3029.53,3029.53,NULL,NULL,NULL
2022,POSTCASH,0,1,RT,2019-11-08 00:00:00,2019-11-08 00:00:00,1757,CK 5493,USD,5634.2,5634.2,NULL,NULL,NULL
2023,POSTCASH,0,1,RT,2019-11-08 00:00:00,2019-11-08 00:00:00,1641,CK200001063,USD,11928,11928,NULL,NULL,NULL
2024,POSTCASH,0,1,RT,2019-11-08 00:00:00,2019-11-08 00:00:00,1565,CK 2292,USD,5828.8,5828.8,NULL,NULL,NULL
2025,POSTCASH,0,1,RT,2019-11-08 00:00:00,2019-11-08 00:00:00,1891,CK 1784,USD,2159,2159,NULL,NULL,NULL
2026,POSTCASH,0,1,RT,2019-11-08 00:00:00,2019-11-08 00:00:00,1137,CK 676530,USD,917.7,917.7,NULL,NULL,NULL
2027,POSTCASH,0,4,RT,2019-11-08 00:00:00,2019-11-08 00:00:00,1114,CK 99226,USD,23321.83,23321.83,NULL,NULL,NULL
2028,POSTCASH,0,1,RT,2019-11-12 00:00:00,2019-11-12 00:00:00,1292,CK 2696,USD,945,945,NULL,NULL,NULL
2029,POSTCASH,0,1,RT,2019-11-12 00:00:00,2019-11-12 00:00:00,1824,CK209000031,USD,1706.9,1706.9,NULL,NULL,NULL
2030,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1896,CK 65481,USD,9829.26,9829.26,NULL,NULL,NULL
2031,POSTCASH,0,3,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1104,CK 27371,USD,6978.69,6978.69,NULL,NULL,NULL
2032,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1199,CK 62023,USD,2931.9,2931.9,NULL,NULL,NULL
2033,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1114,CK 99406,USD,4918.2,4918.2,NULL,NULL,NULL
2034,POSTCASH,0,2,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1565,CK 2362,USD,10906,10906,NULL,NULL,NULL
2035,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1697,CK 103970,USD,9708.48,9708.48,NULL,NULL,NULL
2036,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1870,CK 352347,USD,2016,2016,NULL,NULL,NULL
2037,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-18 00:00:00,1757,CK 5503,USD,5460,5460,NULL,NULL,NULL
2038,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-19 00:00:00,1199,CK 62094,USD,2878.4,2878.4,NULL,NULL,NULL
2039,POSTCASH,0,1,RT,2019-11-19 00:00:00,2019-11-19 00:00:00,1875,CK 4223,USD,471.3,471.3,NULL,NULL,NULL
2040,POSTCASH,0,2,RT,2019-11-22 00:00:00,2019-11-22 00:00:00,1128,CK 46058,USD,1275.94,1275.94,NULL,NULL,NULL
2041,POSTCASH,0,1,RT,2019-11-22 00:00:00,2019-11-22 00:00:00,1869,CK 56314,USD,11862.45,11862.45,NULL,NULL,NULL
2042,POSTCASH,0,3,RT,2019-11-22 00:00:00,2019-11-22 00:00:00,1114,CK 99486,USD,27417.15,27417.15,NULL,NULL,NULL
2043,POSTCASH,0,1,RT,2019-11-22 00:00:00,2019-11-25 00:00:00,1104,CK 27442,USD,1887.25,1887.25,NULL,NULL,NULL
2044,POSTCASH,0,2,RT,2019-11-25 00:00:00,2019-11-25 00:00:00,1668,CK 4548,USD,4109.5,4109.5,NULL,NULL,NULL
2045,POSTCASH,0,3,RT,2019-11-25 00:00:00,2019-11-25 00:00:00,1630,ACH11-25-19,USD,22549.2,22549.2,NULL,NULL,NULL
2046,POSTCASH,0,3,RT,2019-11-25 00:00:00,2019-11-26 00:00:00,1482,WIRE11-25-1,USD,10737,10737,NULL,NULL,NULL
2047,POSTCASH,0,1,RT,2019-11-26 00:00:00,2019-11-26 00:00:00,1778,CK 8515 ,USD,10580,10580,NULL,NULL,NULL
2048,POSTCASH,0,1,RT,2019-11-26 00:00:00,2019-11-26 00:00:00,1578,CK 25935,USD,7844,7844,NULL,NULL,NULL
2049,POSTCASH,0,2,RT,2019-11-26 00:00:00,2019-11-26 00:00:00,1757,CK 5519,USD,10413,10413,NULL,NULL,NULL
2050,POSTCASH,0,1,RT,2019-11-26 00:00:00,2019-11-26 00:00:00,1128,CK 46140,USD,3130.2,3130.2,NULL,NULL,NULL
2051,POSTCASH,0,1,RT,2019-11-26 00:00:00,2019-11-26 00:00:00,1199,CK 62162,USD,2992.8,2992.8,NULL,NULL,NULL
2052,POSTCASH,0,1,RT,2019-11-27 00:00:00,2019-11-27 00:00:00,1104,CK 27502,USD,3054,3054,NULL,NULL,NULL
2053,POSTCASH,0,1,RT,2019-11-27 00:00:00,2019-11-27 00:00:00,1879,ACH11-27-19,USD,4582.63,4582.63,NULL,NULL,NULL
2054,POSTCASH,0,1,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1900,CK 9184,USD,1415.6,1415.6,NULL,NULL,NULL
2055,POSTCASH,0,1,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1199,CK 62221,USD,3152.8,3152.8,NULL,NULL,NULL
2056,POSTCASH,0,1,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1128,CK 46185,USD,1602.72,1602.72,NULL,NULL,NULL
2057,POSTCASH,0,1,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1668,CK 4591,USD,2455.2,2455.2,NULL,NULL,NULL
2058,POSTCASH,0,2,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1668,CK 4585,USD,2221.06,2221.06,NULL,NULL,NULL
2059,POSTCASH,0,3,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1565,CK 2493,USD,14735.4,14735.4,NULL,NULL,NULL
2060,POSTCASH,0,1,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1455,CK 384411,USD,4682.11,4682.11,NULL,NULL,NULL
2061,POSTCASH,0,1,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1778,CK 8533,USD,10567.5,10567.5,NULL,NULL,NULL
2062,POSTCASH,0,1,RT,2019-12-05 00:00:00,2019-12-06 00:00:00,1935,CK 2661,USD,2821.5,2821.5,NULL,NULL,NULL
2063,POSTCASH,0,1,RT,2019-12-09 00:00:00,2019-12-09 00:00:00,1101,CK 1282153,USD,6336.96,6336.96,NULL,NULL,NULL
2064,POSTCASH,0,1,RT,2019-12-09 00:00:00,2019-12-09 00:00:00,1565,CK 2576,USD,7695.18,7695.18,NULL,NULL,NULL
2065,POSTCASH,0,3,RT,2019-12-09 00:00:00,2019-12-09 00:00:00,1104,CK 27557,USD,11742.66,11742.66,NULL,NULL,NULL
2066,POSTCASH,0,1,RT,2019-12-10 00:00:00,2019-12-10 00:00:00,1486,CK 229527,USD,3771,3771,NULL,NULL,NULL
2067,POSTCASH,0,2,RT,2019-12-10 00:00:00,2019-12-10 00:00:00,1757,CK 5532,USD,10725,10725,NULL,NULL,NULL
2068,POSTCASH,0,1,RT,2019-12-10 00:00:00,2019-12-10 00:00:00,1653,CK 2938,USD,7861.14,7861.14,NULL,NULL,NULL
2069,POSTCASH,0,2,RT,2019-12-10 00:00:00,2019-12-10 00:00:00,1137,CK 678389,USD,3319.2,3319.2,NULL,NULL,NULL
2070,POSTCASH,0,2,RT,2019-12-11 00:00:00,2019-12-12 00:00:00,1299,WIRE12-11-1,USD,10217.64,10217.64,NULL,NULL,NULL
2071,POSTCASH,0,2,RT,2019-12-16 00:00:00,2019-12-16 00:00:00,1869,ACH12-16-19,USD,11945.73,11945.73,NULL,NULL,NULL
2072,POSTCASH,0,2,RT,2019-12-12 00:00:00,2019-12-16 00:00:00,1104,CK 27632,USD,6283.2,6283.2,NULL,NULL,NULL
2073,POSTCASH,0,1,RT,2019-12-17 00:00:00,2019-12-17 00:00:00,1126,CK 35674,USD,4125,4125,NULL,NULL,NULL
2074,POSTCASH,0,1,RT,2019-12-17 00:00:00,2019-12-17 00:00:00,1757,CK 5546,USD,5457.4,5457.4,NULL,NULL,NULL
2075,POSTCASH,0,1,RT,2019-12-17 00:00:00,2019-12-17 00:00:00,1137,CK 678998,USD,1218.8,1218.8,NULL,NULL,NULL
2076,POSTCASH,0,1,RT,2019-12-16 00:00:00,2019-12-18 00:00:00,1482,WIR12-16-19,USD,3569.4,3569.4,NULL,NULL,NULL
2077,POSTCASH,0,1,RT,2019-12-19 00:00:00,2019-12-19 00:00:00,1455,CK 384560,USD,2780.7,2780.7,NULL,NULL,NULL
2078,POSTCASH,0,1,RT,2019-12-19 00:00:00,2019-12-19 00:00:00,1104,CK 27687,USD,1561.47,1561.47,NULL,NULL,NULL
2079,POSTCASH,0,1,RT,2019-12-19 00:00:00,2019-12-19 00:00:00,1114,CK 99821,USD,4138,4138,NULL,NULL,NULL
2080,POSTCASH,0,1,RT,2019-12-23 00:00:00,2019-12-24 00:00:00,1869,WIR12-23-19,USD,7253.22,7253.22,NULL,NULL,NULL
2081,POSTCASH,0,2,RT,2019-12-27 00:00:00,2019-12-27 00:00:00,1712,CK 20234,USD,1427.15,1427.15,NULL,NULL,NULL
2082,POSTCASH,0,2,RT,2019-12-27 00:00:00,2019-12-27 00:00:00,1778,CK 8586,USD,17905.2,17905.2,NULL,NULL,NULL
2083,POSTCASH,0,1,RT,2019-12-27 00:00:00,2019-12-27 00:00:00,1128,CK 46334,USD,1582.62,1582.62,NULL,NULL,NULL
2084,POSTCASH,0,1,RT,2019-12-27 00:00:00,2019-12-27 00:00:00,1126,CK 35697,USD,3806.25,3806.25,NULL,NULL,NULL
2085,POSTCASH,0,1,RT,2019-12-27 00:00:00,2019-12-27 00:00:00,1104,CK 27759,USD,1082.9,1082.9,NULL,NULL,NULL
2086,POSTCASH,0,4,RT,2019-12-27 00:00:00,2019-12-27 00:00:00,1751,CK 10654,USD,24413.4,24413.4,NULL,NULL,NULL
2087,POSTCASH,0,2,RT,2019-12-27 00:00:00,2019-12-27 00:00:00,1887,CK 5229,USD,7950,7950,NULL,NULL,NULL
2088,POSTCASH,0,2,RT,2019-12-30 00:00:00,2019-12-31 00:00:00,1884,CK 119,USD,389.94,389.94,NULL,NULL,NULL
2089,POSTCASH,0,1,RT,2019-12-31 00:00:00,2020-01-02 00:00:00,1111,ACJ12-31-20,USD,11113.2,11113.2,NULL,NULL,NULL
2090,POSTCASH,0,1,RT,2020-01-02 00:00:00,2020-01-02 00:00:00,1960,CK 2179,USD,506.41,506.41,NULL,NULL,NULL
2091,POSTCASH,0,1,RT,2020-01-02 00:00:00,2020-01-02 00:00:00,1761,CK 132727,USD,1465.6,1465.6,NULL,NULL,NULL
2092,POSTCASH,0,1,RT,2020-01-03 00:00:00,2020-01-03 00:00:00,1923,CK 200102,USD,23021.28,23021.28,NULL,NULL,NULL
2093,POSTCASH,0,1,RT,2020-01-06 00:00:00,2020-01-06 00:00:00,1869,ACH01-06-20,USD,13994.74,13994.74,NULL,NULL,NULL
2094,POSTCASH,0,2,RT,2020-01-07 00:00:00,2020-01-08 00:00:00,1299,WIR01-07-20,USD,13213.5,13213.5,NULL,NULL,NULL
2095,POSTCASH,0,1,RT,2020-01-10 00:00:00,2020-01-10 00:00:00,1104,CK 27869,USD,3947.4,3947.4,NULL,NULL,NULL
2096,POSTCASH,0,2,RT,2020-01-10 00:00:00,2020-01-10 00:00:00,1565,CK 2928,USD,6793.2,6793.2,NULL,NULL,NULL
2097,POSTCASH,0,1,RT,2020-01-10 00:00:00,2020-01-10 00:00:00,1565,CK 2852,USD,7348.5,7348.5,NULL,NULL,NULL
2098,POSTCASH,0,1,RT,2020-01-10 00:00:00,2020-01-10 00:00:00,1887,CK 5251,USD,15000,15000,NULL,NULL,NULL
2099,POSTCASH,0,2,RT,2020-01-10 00:00:00,2020-01-10 00:00:00,1137,CK 680211,USD,1325.7,1325.7,NULL,NULL,NULL
2100,POSTCASH,0,1,RT,2020-01-14 00:00:00,2020-01-14 00:00:00,1775,ACH01-14-20,USD,584.26,584.26,NULL,NULL,NULL
2101,POSTCASH,0,1,RT,2020-01-13 00:00:00,2020-01-14 00:00:00,1869,ACH01-13-20,USD,12580.8,12580.8,NULL,NULL,NULL
