ReceiptID,BuySellNo,Amount,FxAmount,CurrencyCd,CheckNo,PaymentDt,EntryDt,DiscountAmt,LedgerID,PostingType,Reference,DepositDate,ARBatchNo
13501,55961,3916,3916,USD,ACH120922,2022-12-09 00:00:00,2022-12-09 00:00:00,0,NULL,CRE,,NULL,3827
13502,55893,6344.1,6344.1,USD,ACH120922,2022-12-09 00:00:00,2022-12-09 00:00:00,0,NULL,CRE,,NULL,3828
13503,55413R,5248.48,5248.48,USD,ACH121322,2022-12-13 00:00:00,2022-12-13 00:00:00,0,NULL,CRE,,NULL,3829
13504,55682,4278.08,4278.08,USD,ACH121322,2022-12-13 00:00:00,2022-12-13 00:00:00,0,NULL,CRE,,NULL,3829
13505,55880,1945,1945,USD,ACH121322,2022-12-13 00:00:00,2022-12-13 00:00:00,0,NULL,CRE,,NULL,3830
13506,55881,1979,1979,USD,ACH121322,2022-12-13 00:00:00,2022-12-13 00:00:00,0,NULL,CRE,,NULL,3830
13507,55761,3391.34,3391.34,USD,ACH21322,2022-12-13 00:00:00,2022-12-13 00:00:00,0,NULL,CRE,,NULL,3831
13508,55823,-892.8,-892.8,USD,ACH21322,2022-12-13 00:00:00,2022-12-13 00:00:00,0,NULL,CRE,,NULL,3831
13509,55915,2613.6,2613.6,USD,ACH121422,2022-12-14 00:00:00,2022-12-14 00:00:00,0,NULL,CRE,,NULL,3832
13510,55724,10823.7,10823.7,USD,ACH121322,2022-12-13 00:00:00,2022-12-13 00:00:00,0,NULL,CRE,,NULL,3833
13511,55816,3800,3800,USD,ach110922,2022-12-15 00:00:00,2022-12-15 00:00:00,0,1154,UAC,,NULL,3834
13512,55789,8714.16,8714.16,USD,ACH121522,2022-12-15 00:00:00,2022-12-15 00:00:00,0,NULL,CRE,,NULL,3835
13513,55902,1988,1988,USD,ACH121622,2022-12-16 00:00:00,2022-12-16 00:00:00,0,NULL,CRE,,NULL,3836
13514,55952,12120,12120,USD,ACH121622,2022-12-16 00:00:00,2022-12-16 00:00:00,0,NULL,CRE,,NULL,3837
13515,55941,1881.5,1881.5,USD,ACH121922,2022-12-19 00:00:00,2022-12-19 00:00:00,0,NULL,CRE,,NULL,3838
13516,55875,7347.2,7347.2,USD,ACH121922,2022-12-19 00:00:00,2022-12-19 00:00:00,0,NULL,CRE,,NULL,3839
13517,55933,7834.41,7834.41,USD,ACH121922,2022-12-19 00:00:00,2022-12-19 00:00:00,0,NULL,CRE,,NULL,3839
13518,55869,1225.61,1225.61,USD,ACH122122,2022-12-21 00:00:00,2022-12-21 00:00:00,0,NULL,CRE,,NULL,3840
13519,55870,950.06,950.06,USD,ACH122122,2022-12-21 00:00:00,2022-12-21 00:00:00,0,NULL,CRE,,NULL,3840
13520,55872,1318.01,1318.01,USD,ACH122122,2022-12-21 00:00:00,2022-12-21 00:00:00,0,NULL,CRE,,NULL,3840
13521,55907,2080,2080,USD,ACH122022,2022-12-20 00:00:00,2022-12-20 00:00:00,0,NULL,CRE,,NULL,3841
13522,55910,2336,2336,USD,ACH122022,2022-12-20 00:00:00,2022-12-20 00:00:00,0,NULL,CRE,,NULL,3841
13523,55938,3395.6,3395.6,USD,ACH122022,2022-12-20 00:00:00,2022-12-20 00:00:00,0,NULL,CRE,,NULL,3842
13524,55924,3352,3352,USD,ACH122322,2022-12-23 00:00:00,2022-12-23 00:00:00,0,NULL,CRE,,NULL,3843
13525,55911,2404,2404,USD,ACH122322,2022-12-23 00:00:00,2022-12-23 00:00:00,0,NULL,CRE,,NULL,3843
13526,55928,6880,6880,USD,ACH122322,2022-12-23 00:00:00,2022-12-23 00:00:00,0,NULL,CRE,,NULL,3844
13527,56056INV,2200,2200,USD,ACH122922,2022-12-29 00:00:00,2022-12-29 00:00:00,0,NULL,CRE,,NULL,3845
13528,55950,1917.6,1917.6,USD,WIR122922,2022-12-29 00:00:00,2022-12-29 00:00:00,0,NULL,CRE,,NULL,3846
13529,55949,2560,2560,USD,WIR122922,2022-12-29 00:00:00,2022-12-29 00:00:00,0,NULL,CRE,,NULL,3846
13530,55930,1411.2,1411.2,USD,ACH122822,2022-12-28 00:00:00,2022-12-28 00:00:00,0,NULL,CRE,,NULL,3847
13531,55877,1425.6,1425.6,USD,ACH122822,2022-12-28 00:00:00,2022-12-28 00:00:00,0,NULL,CRE,,NULL,3847
13532,55968,1828.8,1828.8,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3848
13533,56017,1532.69,1532.69,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3848
13534,55967,2232,2232,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3848
13535,55922,7088.08,7088.08,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3849
13536,55927,2025,2025,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3850
13537,55963,5920,5920,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3851
13538,55909,7168,7168,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3852
13539,55994,6826,6826,USD,ACH22922,2022-12-29 00:00:00,2022-12-29 00:00:00,0,NULL,CRE,,NULL,3853
13540,55795,7622.19,7622.19,USD,CK 14424,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3854
13541,55934,24786,24786,USD,CK 7591,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3855
13542,55970,4216.8,4216.8,USD,CK 115942,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3856
13543,55985,2045,2045,USD,CK 115942,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3856
13544,55867,8191.8,8191.8,USD,CK 81067,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3857
13545,55953,13865.94,13865.94,USD,CK 9227,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3858
13546,55919,5100,5100,USD,CK 386138,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3859
13547,55882,2602,2602,USD,CK 10005,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3860
13548,55923,5889,5889,USD,CK 115627,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3861
13549,55906,4586.69,4586.69,USD,CK 115627,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3861
13550,55748,6191.4,6191.4,USD,CK 00009427,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3862
13551,55687,4957.2,4957.2,USD,CK 078194,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3863
13552,55749,6711.6,6711.6,USD,CK 00010051,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3864
13553,55602,1236,1236,USD,CK 4366,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3865
13554,55604,2260,2260,USD,CK 4366,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3865
13555,55951,5403.15,5403.15,USD,CK 6169,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3866
13556,55425,11138.4,11138.4,USD,CK 50208,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3867
13557,55201,10774.4,10774.4,USD,CK 50208,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3867
13558,55564,9315,9315,USD,CK 50208,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3867
13559,55704INV,3875,3875,USD,27820,2023-01-03 00:00:00,2023-01-03 00:00:00,0,NULL,CRE,,NULL,3868
13560,55994,341.3,341.3,USD,ACH010523,2023-01-05 00:00:00,2023-01-05 00:00:00,0,NULL,CRE,,NULL,3869
13561,55772,14899.23,14899.23,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3870
13562,55681,1227.44,1227.44,USD,ACH123022,2022-12-30 00:00:00,2022-12-30 00:00:00,0,NULL,CRE,,NULL,3870
13563,56013,2819,2819,USD,ACH01062023,2023-01-06 00:00:00,2023-01-06 00:00:00,0,NULL,CRE,,NULL,3871
13564,55966,8588.07,8588.07,USD,ACJ010923,2023-01-09 00:00:00,2023-01-09 00:00:00,0,NULL,CRE,,NULL,3872
13565,55974,8737.72,8737.72,USD,ACJ010923,2023-01-09 00:00:00,2023-01-09 00:00:00,0,NULL,CRE,,NULL,3872
13566,56001,8012.22,8012.22,USD,ACJ010923,2023-01-09 00:00:00,2023-01-09 00:00:00,0,NULL,CRE,,NULL,3872
13567,55955,6885.13,6885.13,USD,ACJ010923,2023-01-09 00:00:00,2023-01-09 00:00:00,0,NULL,CRE,,NULL,3872
13568,55942,8057.8,8057.8,USD,CK 14455,2023-01-12 00:00:00,2023-01-12 00:00:00,0,NULL,CRE,,NULL,3874
13569,55445,4880.64,4880.64,USD,CK 078277,2023-01-12 00:00:00,2023-01-12 00:00:00,0,NULL,CRE,,NULL,3875
13570,55988,1456.1,1456.1,USD,CK 16845,2023-01-13 00:00:00,2023-01-13 00:00:00,0,1161,UAC,,NULL,3877
13571,55986,1576,1576,USD,CK 16845,2023-01-13 00:00:00,2023-01-13 00:00:00,0,1161,UAC,,NULL,3877
13572,55987,1578.6,1578.6,USD,CK 16845,2023-01-13 00:00:00,2023-01-13 00:00:00,0,1161,UAC,,NULL,3877
13573,55986,-1576,-1576,USD,CK 16845,2023-01-16 00:00:00,2023-01-16 15:44:37,0,1161,UAC,UNDO 13571,NULL,3878
13574,55986,1381,1381,USD,CK 16845,2023-01-16 00:00:00,2023-01-16 00:00:00,0,1161,UAC,,NULL,3879
13575,55896,1500,1500,USD,ACH011323,2023-01-13 00:00:00,2023-01-13 00:00:00,0,NULL,CRE,,NULL,3880
13576,55931,1800,1800,USD,ACH011323,2023-01-13 00:00:00,2023-01-13 00:00:00,0,NULL,CRE,,NULL,3881
13577,56013,112.5,112.5,USD,ACH0113223,2023-01-13 00:00:00,2023-01-13 00:00:00,0,NULL,CRE,,NULL,3882
13578,55993,258.68,258.68,USD,OFFSET,2023-01-17 00:00:00,2023-01-17 10:50:34,0,0,OFF,,NULL,O108951
13579,56032,258.53,258.53,USD,OFFSET,2023-01-17 00:00:00,2023-01-17 10:50:47,0,0,OFF,,NULL,O108952
13580,56040,258.53,258.53,USD,OFFSET,2023-01-17 00:00:00,2023-01-17 10:50:57,0,0,OFF,,NULL,O108953
13581,56041,258.53,258.53,USD,OFFSET,2023-01-17 00:00:00,2023-01-17 10:51:06,0,0,OFF,,NULL,O108954
13582,56058,99,99,USD,OFFSET,2023-01-17 00:00:00,2023-01-17 10:51:15,0,0,OFF,,NULL,O108955
13583,56062,102,102,USD,OFFSET,2023-01-17 00:00:00,2023-01-17 10:51:25,0,0,OFF,,NULL,O108956
13584,56065,146,146,USD,OFFSET,2023-01-17 00:00:00,2023-01-17 10:51:34,0,0,OFF,,NULL,O108957
13585,55747,6259.4,6259.4,USD,CK 00011153,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3883
13586,PO8142FRT,13850,13850,USD, CK 2982,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3884
13587,55932,8182.09,8182.09,USD,CK 2981,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3885
13588,55936,8263.67,8263.67,USD,CK 2981,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3885
13589,55937,5563.08,5563.08,USD,CK 2981,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3885
13590,56016,4370.1,4370.1,USD,CK 116208,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3886
13591,55912,1652.32,1652.32,USD,CK 2056,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3887
13592,55939,5400,5400,USD,CK 126757,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3888
13593,55940,5196,5196,USD,CK 126757,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3888
13594,55871,1364.77,1364.77,USD,CK 0700,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3889
13595,55947,865.1,865.1,USD,CK 0700,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3889
13596,55948,1138.41,1138.41,USD,CK 0700,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3889
13597,56010,429.14,429.14,USD,CK 0700,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3889
13598,56011,589.21,589.21,USD,CK 0700,2023-01-19 00:00:00,2023-01-19 00:00:00,0,NULL,CRE,,NULL,3889
13599,56020,1281.6,1281.6,USD,ACH012323,2023-01-23 00:00:00,2023-01-23 00:00:00,0,NULL,CRE,,NULL,3890
13600,55989,862.23,862.23,USD,CK 16881,2023-01-24 00:00:00,2023-01-24 00:00:00,0,1170,UAC,,NULL,3893
13601,55990,538.8,538.8,USD,CK 16881,2023-01-24 00:00:00,2023-01-24 00:00:00,0,1170,UAC,,NULL,3893
13602,56002,823.89,823.89,USD,CK 16881,2023-01-24 00:00:00,2023-01-24 00:00:00,0,1170,UAC,,NULL,3893
13603,56003,812.94,812.94,USD,CK 16881,2023-01-24 00:00:00,2023-01-24 00:00:00,0,1170,UAC,,NULL,3893
13604,55984,506.77,506.77,USD,CK 53924,2023-01-23 00:00:00,2023-01-23 00:00:00,0,NULL,CRE,,NULL,3894
13605,55983,857.25,857.25,USD,CK 53924,2023-01-23 00:00:00,2023-01-23 00:00:00,0,NULL,CRE,,NULL,3894
13606,56022,4382.4,4382.4,USD,CK 1666,2023-01-23 00:00:00,2023-01-23 00:00:00,0,NULL,CRE,,NULL,3895
13607,55755,5390.4,5390.4,USD,CK 11934,2022-10-31 00:00:00,2022-10-31 00:00:00,0,NULL,CRE,,NULL,3896
13608,55710,2.1,2.1,USD,55805,2023-01-25 00:00:00,2023-01-25 00:00:00,0,NULL,CRE,,NULL,3897
13609,55805,-2.1,-2.1,USD,55805,2023-01-25 00:00:00,2023-01-25 00:00:00,0,NULL,CRE,,NULL,3897
13610,55710,63,63,USD,55804,2023-01-25 00:00:00,2023-01-25 00:00:00,0,NULL,CRE,,NULL,3898
13611,55804,-63,-63,USD,55804,2023-01-25 00:00:00,2023-01-25 00:00:00,0,NULL,CRE,,NULL,3898
13612,55807,-377.4,-377.4,USD,55807,2023-01-25 00:00:00,2023-01-25 00:00:00,0,NULL,CRE,,NULL,3899
13613,55816,377.4,377.4,USD,55807,2023-01-25 00:00:00,2023-01-25 00:00:00,0,NULL,CRE,,NULL,3899
13614,55969,1061.6,1061.6,USD,ACH012523,2023-01-25 00:00:00,2023-01-25 00:00:00,0,NULL,CRE,,NULL,3900
13615,56012,2086.24,2086.24,USD,ACH012423,2023-01-24 00:00:00,2023-01-24 00:00:00,0,NULL,CRE,,NULL,3901
13616,56000,4655.88,4655.88,USD,ACH012423,2023-01-24 00:00:00,2023-01-24 00:00:00,0,NULL,CRE,,NULL,3902
13617,56013,2524,2524,USD,56039,2023-01-26 00:00:00,2023-01-26 00:00:00,0,NULL,CRE,,NULL,3903
13618,56039,-2524,-2524,USD,56039,2023-01-26 00:00:00,2023-01-26 00:00:00,0,NULL,CRE,,NULL,3903
13619,55706,4475.04,4475.04,USD,CK 078334,2023-01-27 00:00:00,2023-01-27 00:00:00,0,NULL,CRE,,NULL,3906
13620,55738,6098.4,6098.4,USD,CK 078334,2023-01-27 00:00:00,2023-01-27 00:00:00,0,NULL,CRE,,NULL,3906
13621,56021,7975,7975,USD,ACH012723,2023-01-27 00:00:00,2023-01-27 00:00:00,0,NULL,CRE,,NULL,3907
13622,55761,307.2,307.2,USD,ACH012723,2023-01-27 00:00:00,2023-01-27 00:00:00,0,NULL,CRE,,NULL,3908
13623,55876,1166.4,1166.4,USD,ACH013023,2023-01-30 00:00:00,2023-01-30 00:00:00,0,NULL,CRE,,NULL,3909
13624,56052,2136,2136,USD,ACH013023,2023-01-30 00:00:00,2023-01-30 00:00:00,0,NULL,CRE,,NULL,3909
13625,56076,1440,1440,USD,ACH013023,2023-01-30 00:00:00,2023-01-30 00:00:00,0,NULL,CRE,,NULL,3909
13626,55991,7856.42,7856.42,USD,ACH013023,2023-01-30 00:00:00,2023-01-30 00:00:00,0,NULL,CRE,,NULL,3910
13627,56004,1331,1331,USD,CK 16845,2023-01-31 00:00:00,2023-01-31 00:00:00,0,1161,UAC,,NULL,3911
13628,56005,864.39,864.39,USD,CK 16881,2023-01-31 00:00:00,2023-01-31 00:00:00,0,1170,UAC,,NULL,3912
13629,55971,4615,4615,USD,CK 00011524,2023-02-01 00:00:00,2023-02-01 00:00:00,0,NULL,CRE,,NULL,3913
13630,56102INV,250,250,USD,3501,2023-02-02 00:00:00,2023-02-02 00:00:00,0,NULL,CRE,,NULL,3914
13631,56045,651.44,651.44,USD,ACH020323,2023-02-03 00:00:00,2023-02-03 00:00:00,0,NULL,CRE,,NULL,3915
13632,56064,4682.4,4682.4,USD,ACH020323,2023-02-03 00:00:00,2023-02-03 00:00:00,0,NULL,CRE,,NULL,3915
13633,56081,1384.8,1384.8,USD,ACH020323,2023-02-03 00:00:00,2023-02-03 00:00:00,0,NULL,CRE,,NULL,3915
13634,56070,879.84,879.84,USD,ACH020323,2023-02-03 00:00:00,2023-02-03 00:00:00,0,NULL,CRE,,NULL,3915
13635,56066,1401.09,1401.09,USD,ACH020323,2023-02-03 00:00:00,2023-02-03 00:00:00,0,NULL,CRE,,NULL,3915
13636,56053,6989.76,6989.76,USD,CK 81529,2023-02-06 00:00:00,2023-02-06 00:00:00,0,NULL,CRE,,NULL,3916
13637,55972,5155.8,5155.8,USD,CK 00012095,2023-02-07 00:00:00,2023-02-07 00:00:00,0,NULL,CRE,,NULL,3917
13638,55973,4759.56,4759.56,USD,CK 00012095,2023-02-07 00:00:00,2023-02-07 00:00:00,0,NULL,CRE,,NULL,3917
13639,55992,1348.97,1348.97,USD,ACH011323,2023-01-13 00:00:00,2023-01-13 00:00:00,0,NULL,CRE,,NULL,3918
13640,55992,288.6,288.6,USD,ACH020623,2023-02-06 00:00:00,2023-02-06 00:00:00,0,NULL,CRE,,NULL,3919
13641,56069,-158.8,-158.8,USD,CM 56069,2023-02-08 00:00:00,2023-02-08 00:00:00,0,NULL,CRE,,NULL,3920
13642,56074,158.8,158.8,USD,CM 56069,2023-02-08 00:00:00,2023-02-08 00:00:00,0,NULL,CRE,,NULL,3920
13643,56048,739.57,739.57,USD,ACH020723,2023-02-07 00:00:00,2023-02-07 00:00:00,0,NULL,CRE,,NULL,3921
13644,56109,70,70,USD,CK 16959,2023-02-08 00:00:00,2023-02-08 00:00:00,0,NULL,CRE,,NULL,3922
13645,55976,3597.5,3597.5,USD,CK 10151,2023-02-08 00:00:00,2023-02-08 00:00:00,0,NULL,CRE,,NULL,3923
13646,55651,1092.5,1092.5,USD,CK 4484,2023-02-08 00:00:00,2023-02-08 00:00:00,0,NULL,CRE,,NULL,3924
13647,56028,8524.31,8524.31,USD,ACH021023,2023-02-10 00:00:00,2023-02-10 00:00:00,0,NULL,CRE,,NULL,3925
13648,55784,11669.61,11669.61,USD,ACH021023,2023-02-10 00:00:00,2023-02-10 00:00:00,0,NULL,CRE,,NULL,3926
13649,56051,931.68,931.68,USD,ACH021023,2023-02-10 00:00:00,2023-02-10 00:00:00,0,NULL,CRE,,NULL,3927
13650,56102,1735.2,1735.2,USD,ACH021023,2023-02-10 00:00:00,2023-02-10 00:00:00,0,NULL,CRE,,NULL,3927
13651,56122,1316.16,1316.16,USD,ACH021023,2023-02-10 00:00:00,2023-02-10 00:00:00,0,NULL,CRE,,NULL,3927
13652,56075,1891.2,1891.2,USD,ACH021023,2023-02-10 00:00:00,2023-02-10 00:00:00,0,NULL,CRE,,NULL,3927
13653,56135INV,2200,2200,USD,ACH012523,2023-02-10 00:00:00,2023-02-10 00:00:00,0,1171,UAC,,NULL,3928
13654,56126INV,2000,2000,USD,ach012523,2023-02-10 00:00:00,2023-02-10 00:00:00,0,1172,UAC,,NULL,3929
13655,55765,2369.06,2369.06,USD,WIR021323,2023-02-13 00:00:00,2023-02-13 00:00:00,0,NULL,CRE,,NULL,3930
13656,55766,2390.98,2390.98,USD,WIR021323,2023-02-13 00:00:00,2023-02-13 00:00:00,0,NULL,CRE,,NULL,3930
13657,55767,2373.86,2373.86,USD,WIR021323,2023-02-13 00:00:00,2023-02-13 00:00:00,0,NULL,CRE,,NULL,3930
13658,55768,1656.1,1656.1,USD,WIR021323,2023-02-13 00:00:00,2023-02-13 00:00:00,0,NULL,CRE,,NULL,3930
13659,55763,2003.1,2003.1,USD,WIR021323,2023-02-13 00:00:00,2023-02-13 00:00:00,0,NULL,CRE,,NULL,3930
13660,55764,2035.35,2035.35,USD,WIR021323,2023-02-13 00:00:00,2023-02-13 00:00:00,0,NULL,CRE,,NULL,3930
13661,55921,8296.59,8296.59,USD,WIR021323,2023-02-13 00:00:00,2023-02-13 00:00:00,0,NULL,CRE,,NULL,3930
13662,55791,7003.8,7003.8,USD,CK 078351,2023-02-15 00:00:00,2023-02-15 00:00:00,0,NULL,CRE,,NULL,3931
13663,55794,3490.56,3490.56,USD,CK 078351,2023-02-15 00:00:00,2023-02-15 00:00:00,0,NULL,CRE,,NULL,3931
13664,55683,5388.8,5388.8,USD,CK 7811,2023-02-15 00:00:00,2023-02-15 00:00:00,0,NULL,CRE,,NULL,3932
13665,56148,7189.6,7189.6,USD,ACH021623,2023-02-16 00:00:00,2023-02-16 00:00:00,0,NULL,CRE,,NULL,3933
13666,55865,5961.54,5961.54,USD,ACH021623,2023-02-16 00:00:00,2023-02-16 00:00:00,0,NULL,CRE,,NULL,3934
13667,56079,1155.6,1155.6,USD,ACH021723,2023-02-17 00:00:00,2023-02-17 00:00:00,0,NULL,CRE,,NULL,3935
13668,56119,1203.12,1203.12,USD,ACH021723,2023-02-17 00:00:00,2023-02-17 00:00:00,0,NULL,CRE,,NULL,3935
13669,56120,1343.52,1343.52,USD,ACH021723,2023-02-17 00:00:00,2023-02-17 00:00:00,0,NULL,CRE,,NULL,3935
13670,56071,5190,5190,USD,CK #387552,2023-02-20 00:00:00,2023-02-20 00:00:00,0,NULL,CRE,,NULL,3936
13671,55456,11270,11270,USD,CK #50247,2023-02-20 00:00:00,2023-02-20 00:00:00,0,NULL,CRE,,NULL,3937
13672,56055,20224.32,20224.32,USD,ACH02123,2023-02-21 00:00:00,2023-02-21 00:00:00,0,NULL,CRE,,NULL,3938
13673,56112,7945.2,7945.2,USD,ACH022123,2023-02-21 00:00:00,2023-02-21 00:00:00,0,NULL,CRE,,NULL,3939
13674,56068,1819.2,1819.2,USD,ACH021723,2023-02-17 00:00:00,2023-02-17 00:00:00,0,NULL,CRE,,NULL,3940
13675,56077,5030.4,5030.4,USD,ACH022323,2023-02-23 00:00:00,2023-02-23 00:00:00,0,NULL,CRE,,NULL,3941
13676,56123,366,366,USD,CK 17014,2023-02-23 00:00:00,2023-02-23 00:00:00,0,NULL,CRE,,NULL,3942
13677,56038,4911.4,4911.4,USD,CK 00013859,2023-02-23 00:00:00,2023-02-23 00:00:00,0,NULL,CRE,,NULL,3943
13678,56042,4903.6,4903.6,USD,CK 00013859,2023-02-23 00:00:00,2023-02-23 00:00:00,0,NULL,CRE,,NULL,3943
13679,56082INV,200,200,USD,ACH021423,2023-02-14 00:00:00,2023-02-14 00:00:00,0,NULL,CRE,,NULL,3944
13680,56103INV,250,250,USD,CK 4865,2023-02-15 00:00:00,2023-02-15 00:00:00,0,NULL,CRE,,NULL,3945
13681,56113,7470,7470,USD,ACH022723,2023-02-27 00:00:00,2023-02-27 00:00:00,0,NULL,CRE,,NULL,3946
13682,56059,391,391,USD,ACH022723,2023-02-27 00:00:00,2023-02-27 00:00:00,0,NULL,CRE,,NULL,3947
13683,56103,1547.52,1547.52,USD,ACH022423,2023-02-24 00:00:00,2023-02-24 00:00:00,0,NULL,CRE,,NULL,3948
13684,56086,3317.04,3317.04,USD,ACH030223,2023-03-02 00:00:00,2023-03-02 00:00:00,0,NULL,CRE,,NULL,3949
13685,56087,3346.16,3346.16,USD,ACH030223,2023-03-02 00:00:00,2023-03-02 00:00:00,0,NULL,CRE,,NULL,3949
13686,56110,1351.2,1351.2,USD,CK 2745,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3950
13687,56104,2131.2,2131.2,USD,CK 13516357,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3951
13688,56106,6339,6339,USD,CK 116764,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3952
13689,56107,1920,1920,USD,CK 116764,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3952
13690,56111,2210,2210,USD,CK 116764,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3952
13691,56134,13926.9,13926.9,USD,CK 116764,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3952
13692,56078,5868,5868,USD,CK 116764,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3952
13693,55945,3620,3620,USD,CK 10308,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3953
13694,56163INV,250,250,USD,995572,2023-03-01 00:00:00,2023-03-01 00:00:00,0,NULL,CRE,,NULL,3954
13695,56094,3200,3200,USD,ACH011023,2023-03-02 00:00:00,2023-03-02 00:00:00,0,1160,UAC,,NULL,3956
13696,56099,3529.8,3529.8,USD,ACH011023,2023-03-02 00:00:00,2023-03-02 00:00:00,0,1160,UAC,,NULL,3957
13697,56100,3040,3040,USD,ACH012023,2023-03-02 00:00:00,2023-03-02 00:00:00,0,1169,UAC,,NULL,3958
13698,56101,3337.6,3337.6,USD,ACH012023,2023-03-02 00:00:00,2023-03-02 00:00:00,0,1169,UAC,,NULL,3959
13699,56163,1819.68,1819.68,USD,ACH030323,2023-03-03 00:00:00,2023-03-03 00:00:00,0,NULL,CRE,,NULL,3961
13700,56114,8273.8,8273.8,USD,ACH030323,2023-03-03 00:00:00,2023-03-03 00:00:00,0,NULL,CRE,,NULL,3962
13701,56123,-366,-366,USD,CK 17014,2023-03-07 00:00:00,2023-03-07 16:06:59,0,NULL,CRE,UNDO 13676,NULL,3964
13702,56123,66,66,USD,CK 17014,2023-03-07 00:00:00,2023-03-07 00:00:00,0,1175,UAC,,NULL,3965
13703,56152,2622.2,2622.2,USD,ACH030823,2023-03-08 00:00:00,2023-03-08 00:00:00,0,NULL,CRE,,NULL,3966
13704,56164,7066.4,7066.4,USD,WIR030723,2023-03-08 00:00:00,2023-03-08 00:00:00,0,NULL,CRE,,NULL,3967
13705,56172INV,3275,3275,USD,WIR030723,2023-03-08 00:00:00,2023-03-08 00:00:00,0,NULL,CRE,,NULL,3967
13706,56132INV,-1034.6,-1034.6,USD,WIR030723,2023-03-08 00:00:00,2023-03-08 00:00:00,0,NULL,CRE,,NULL,3967
